団体コード,都道府県,市区町村,受入件数,受入額_円,返礼品調達費_円,送付費_円,広報費_円,決済費_円,事務費_円,その他費_円,経費合計_円,返礼品率,送付費率,広報費率,決済費率,事務費率,経費率合計,ポータル費_円,年度,受入額_億円,経費合計_億円,ポータル費_億円
093432,栃木県,茂木町,5163,70602000,18348264.0,5346789.0,99000.0,127142.0,10487031.0,0.0,34408226.0,0.2598830628027535,0.0757314098750743,0.0014022265658196,0.0018008271720347,0.1485373077249936,0.4873548341406759,34177010.0,2024,0.71,0.34,0.34
093441,栃木県,市貝町,6372,138666303,40163958.0,8357561.0,0.0,2621949.0,16483631.0,0.0,67627099.0,0.2896446875056588,0.060271030662727,0.0,0.0189083356466206,0.1188726506972642,0.4876967045122707,32913744.0,2024,1.39,0.68,0.33
093459,栃木県,芳賀町,1447,40547540,8306895.0,1412098.0,0.0,39719.0,4688343.0,0.0,14447055.0,0.204868038850199,0.0348257378869346,0.0,0.0009795662079623,0.1156258308148903,0.3562991737599864,4688343.0,2024,0.41,0.14,0.05
093611,栃木県,壬生町,4463,93455500,24168348.0,6582868.0,7500.0,391918.0,14991569.0,0.0,46142203.0,0.2586080862014541,0.0704385295675481,8.025209859237819e-05,0.0041936322634836,0.1604139831256587,0.4937344832567372,9602297.0,2024,0.93,0.46,0.1
093645,栃木県,野木町,2035,30116000,6691114.0,2773386.0,169613.0,201653.0,5017035.0,0.0,14852801.0,0.2221780448930801,0.0920901182095895,0.0056319896400584,0.0066958759463408,0.1665903506441758,0.4931863793332448,3250315.0,2024,0.3,0.15,0.03
093840,栃木県,塩谷町,2777,71769600,11093389.0,3288468.0,0.0,2843419.0,11316681.0,0.0,28541957.0,0.1545694695247012,0.0458197899946495,0.0,0.0396187104289281,0.1576807032504013,0.3976886731986802,7516355.0,2024,0.72,0.29,0.08
093866,栃木県,高根沢町,962,45423737,12967632.0,1378524.0,0.0,197617.0,5637372.0,11180.0,20192325.0,0.285481399295703,0.0303480975156227,0.0,0.0043505227233945,0.1241063015136777,0.4445324478697118,8066597.0,2024,0.45,0.2,0.08
094072,栃木県,那須町,17526,978838600,292418731.0,14573679.0,6954041.0,16130631.0,150224602.0,0.0,480301684.0,0.298740498178147,0.0148887457033263,0.0071043796188666,0.0164793572709535,0.153472290528796,0.4906852713000897,84296968.0,2024,9.79,4.8,0.84
094111,栃木県,那珂川町,800,31195000,7459109.0,1265432.0,39457.0,2883566.0,1559411.0,0.0,13206975.0,0.23911232569322,0.0405652187850617,0.0012648501362397,0.092436800769354,0.0499891328738579,0.4233683282577336,2883566.0,2024,0.31,0.13,0.03
100005,群馬県,0,9462,601205400,161309887.0,6185382.0,0.0,11506402.0,103885979.0,0.0,282887650.0,0.2683107753190507,0.0102883008036853,0.0,0.0191388866434,0.172796150866243,0.4705341136323792,277208850.0,2024,6.01,2.83,2.77
102016,群馬県,前橋市,14913,327493246,83509526.0,18207288.0,1766048.0,11953010.0,38263882.0,0.0,153699754.0,0.2549961778448402,0.0555959190682057,0.0053926241886527,0.0364984931628177,0.1168386904687494,0.4693219047332658,52040373.0,2024,3.27,1.54,0.52
102024,群馬県,高崎市,52386,979243481,282087032.0,70521758.0,0.0,17107307.0,113954890.0,0.0,483670987.0,0.2880662853245995,0.0720165713311498,0.0,0.0174699217630022,0.1163703330285432,0.4939231114472949,91059982.0,2024,9.79,4.84,0.91
102032,群馬県,桐生市,8827,176090000,26967499.0,9471565.0,0.0,579466.0,15974785.0,0.0,52993315.0,0.1531461127832358,0.053788204895224,0.0,0.0032907376909534,0.0907194332443636,0.300944488613777,49828581.0,2024,1.76,0.53,0.5
102041,群馬県,伊勢崎市,10811,255322471,50120980.0,10955558.0,0.0,659413.0,46940259.0,0.0,108676210.0,0.1963046174654952,0.0429087105302219,0.0,0.0025826673125061,0.1838469556406572,0.4256429509488806,20916557.0,2024,2.55,1.09,0.21
102059,群馬県,太田市,43317,683644531,149153946.0,55222364.0,1328671.0,603543.0,79934911.0,0.0,286243435.0,0.2181747081071873,0.0807764291176637,0.0019435114884287,0.0008828316071177,0.1169246697301525,0.4187021500505501,74626828.0,2024,6.84,2.86,0.75
102067,群馬県,沼田市,15369,289497800,75852022.0,15113745.0,495000.0,1143582.0,49051882.0,0.0,141656231.0,0.2620124298008482,0.0522067697923783,0.0017098575533216,0.0039502269101872,0.16943784028756,0.4893171243442955,45937866.0,2024,2.89,1.42,0.46
102075,群馬県,館林市,12779,208735600,52426615.0,14527832.0,0.0,2369016.0,26628698.0,0.0,95952161.0,0.251162786798227,0.0695992058853401,0.0,0.0113493625428532,0.1275714252863431,0.4596827805127635,24511623.0,2024,2.09,0.96,0.25
102083,群馬県,渋川市,12043,442101000,130016237.0,14108803.0,263999.0,7381314.0,60669778.0,15096033.0,227536164.0,0.2940871814359162,0.0319130764237131,0.000597146353435,0.0166959902827634,0.1372305830568128,0.5146700957473519,54479053.0,2024,4.42,2.28,0.54
102091,群馬県,藤岡市,17073,477368000,135461359.0,16374387.0,1910673.0,15827155.0,44711652.0,0.0,214285226.0,0.2833830716609311,0.0342549648023597,0.0039970984174136,0.0331101639069903,0.0935360856876876,0.4482813844753825,52284518.0,2024,4.77,2.14,0.52
102105,群馬県,富岡市,26228,394079000,112592445.0,30993762.0,1207268.0,43757744.0,30245797.0,0.0,218797016.0,0.2857103398049629,0.0786486009150449,0.003063517721066,0.1110379999949248,0.0767505931551795,0.5552110515911785,30003789.0,2024,3.94,2.19,0.3
102113,群馬県,安中市,35555,538528000,142642642.0,32079344.0,0.0,5534099.0,78413196.0,2983200.0,261652481.0,0.2648750705627191,0.0595685721076712,0.0,0.0102763440341077,0.1456065348505555,0.4858660663883772,59331530.0,2024,5.39,2.62,0.59
102121,群馬県,みどり市,7271,150207322,24481807.0,4092340.0,68090.0,1011501.0,18971370.0,10000.0,48635108.0,0.162986775038836,0.0272446106189151,0.000453306796855,0.0067340325793172,0.126301233171576,0.3237865328562345,8338088.0,2024,1.5,0.49,0.08
103446,群馬県,榛東村,14970,194356881,46481506.0,20079911.0,0.0,0.0,26187985.0,134250.0,92883652.0,0.2391554431252681,0.1033146390119318,0.0,0.0,0.1347417434631501,0.4779025652299905,92749402.0,2024,1.94,0.93,0.93
103454,群馬県,吉岡町,1593,19915000,3469579.0,1227478.0,166146.0,246282.0,2344356.0,0.0,7453841.0,0.1742193823750941,0.0616358523725834,0.0083427567160431,0.0123666582977655,0.1177181019332161,0.3742827516947025,7228310.0,2024,0.2,0.07,0.07
103667,群馬県,上野村,67,2890000,582600.0,151614.0,0.0,0.0,447950.0,0.0,1182164.0,0.2015916955017301,0.0524615916955017,0.0,0.0,0.155,0.4090532871972318,0.0,2024,0.03,0.01,0.0
103675,群馬県,神流町,128,7141000,1941713.0,0.0,30000.0,53976.0,49500.0,0.0,2075189.0,0.2719105167343509,0.0,0.0042010922839938,0.0075586052373617,0.0069318022685898,0.2906020165242963,49500.0,2024,0.07,0.02,0.0
103829,群馬県,下仁田町,6414,88953117,21100688.0,7094698.0,200000.0,1089591.0,14939838.0,0.0,44424815.0,0.2372113390922546,0.0797577222617168,0.0022483753998187,0.0122490480013196,0.1679518211823875,0.4994183059374973,9583193.0,2024,0.89,0.44,0.1
103837,群馬県,南牧村,27,1220000,141200.0,81680.0,0.0,798.0,359352.0,0.0,583030.0,0.1157377049180327,0.0669508196721311,0.0,0.0006540983606557,0.2945508196721311,0.4778934426229508,0.0,2024,0.01,0.01,0.0
103845,群馬県,甘楽町,3407,64140391,14776242.0,2804097.0,0.0,821640.0,10278857.0,0.0,28680836.0,0.2303734319299675,0.0437181151577326,0.0,0.0128100248094839,0.1602556024331064,0.4471571743302905,7475372.0,2024,0.64,0.29,0.07
104213,群馬県,中之条町,2307,204079400,61709130.0,756877.0,0.0,2457047.0,21037793.0,30000.0,85990847.0,0.3023780450158124,0.0037087378735923,0.0,0.0120396620139024,0.1030863134642693,0.4213597599757741,17641065.0,2024,2.04,0.86,0.18
104248,群馬県,長野原町,2053,189456000,56426100.0,638781.0,993300.0,1652154.0,28672246.0,3998816.0,92381397.0,0.297832214340005,0.0033716588548264,0.0052429060045604,0.0087205155814542,0.1513398678321088,0.4876139948061819,9838888.0,2024,1.89,0.92,0.1
104256,群馬県,嬬恋村,6410,276120500,69397278.0,6707778.0,5642169.0,4045957.0,50152650.0,0.0,135945832.0,0.2513296839604448,0.0242929373226544,0.0204337200606257,0.0146528671359062,0.181633199997827,0.4923424084774582,25321375.0,2024,2.76,1.36,0.25
104264,群馬県,草津町,12300,1106610834,331967500.0,5484239.0,11924869.0,100255221.0,15222172.0,1294300.0,466148301.0,0.299985767173503,0.0049558876811068,0.0107760276997251,0.0905966378782082,0.0137556686888536,0.4212395963222605,111394691.0,2024,11.07,4.66,1.11
104281,群馬県,高山村,404,11348000,3157590.0,432667.0,18480.0,200726.0,1499065.0,0.0,5308528.0,0.2782507930912936,0.0381271589707437,0.0016284807895664,0.0176882270003524,0.1320994888967218,0.4677941487486782,1169262.0,2024,0.11,0.05,0.01
104299,群馬県,東吾妻町,610,18324500,3616940.0,1299740.0,4642.0,331100.0,2765989.0,30820.0,8049231.0,0.1973827389560424,0.0709290840132063,0.000253322055172,0.0180687058309912,0.1509448552484378,0.4392606073835575,2421213.0,2024,0.18,0.08,0.02
104434,群馬県,片品村,2192,70434750,17967120.0,2719032.0,765295.0,1358280.0,11481969.0,0.0,34291696.0,0.2550888588374346,0.0386035586127586,0.0108653044129495,0.019284231150107,0.1630156847294836,0.4868576377427335,9874266.0,2024,0.7,0.34,0.1
104442,群馬県,川場村,7640,165548800,43029367.0,6760631.0,1157200.0,569231.0,25768275.5,0.0,77284704.5,0.25991953430046,0.0408376925716163,0.0069900838906715,0.0034384483608458,0.1556536531826265,0.4668394123062203,65663698.0,2024,1.66,0.77,0.66
104485,群馬県,昭和村,12058,547651000,164295300.0,18749079.0,0.0,2100.0,69243512.0,0.0,252289991.0,0.3,0.0342354510445521,0.0,3.834558870521554e-06,0.1264372967455551,0.4606765823489777,63267727.0,2024,5.48,2.52,0.63
104493,群馬県,みなかみ町,9627,549495000,164073898.0,10465610.0,70255333.0,2967954.0,21053954.0,0.0,268816749.0,0.2985903384016233,0.0190458693891664,0.1278543626420622,0.005401239319739,0.0383150965886859,0.489206906341277,64013383.0,2024,5.49,2.69,0.64
104647,群馬県,玉村町,6519,126707200,31299194.0,9143284.0,418517.0,2413145.0,18906016.0,0.0,62180156.0,0.247019853646833,0.0721607296191534,0.0033030246110718,0.0190450503207394,0.1492102737650267,0.4907389319628245,10791439.0,2024,1.27,0.62,0.11
105210,群馬県,板倉町,5388,146464000,33220470.0,4764636.0,37019.0,1569591.0,23455002.0,0.0,63046718.0,0.2268166238802709,0.0325311066200568,0.000252751529386,0.0107165651627703,0.1601417549705047,0.4304588021629889,15290210.0,2024,1.46,0.63,0.15
105228,群馬県,明和町,24494,555321327,143670746.0,36975926.0,0.0,7536068.0,86749245.0,0.0,274931985.0,0.2587164205922889,0.0665847396853173,0.0,0.0135706439381896,0.1562145028152322,0.4950863070310282,56655155.0,2024,5.55,2.75,0.57
105236,群馬県,千代田町,143908,3095519852,869346932.0,150876051.0,17925055.0,42758635.0,462134377.0,0.0,1543041050.0,0.2808403672288903,0.0487401335522108,0.0057906444981829,0.0138130708392562,0.1492913627096971,0.4984755788282374,0.0,2024,30.96,15.43,0.0
105244,群馬県,大泉町,1363,72821300,18446976.0,1903519.0,0.0,1053194.0,11988625.0,0.0,33392314.0,0.2533184109594308,0.0261395910262519,0.0,0.0144627190121571,0.1646307467732655,0.4585514677711054,32546896.0,2024,0.73,0.33,0.33
105252,群馬県,邑楽町,4254,114320900,32125135.0,7205706.0,0.0,1956757.0,19180475.0,0.0,60468073.0,0.2810084157839905,0.063030521978046,0.0,0.017116354052496,0.1677775017516482,0.5289327935661808,10472897.0,2024,1.14,0.6,0.1
110001,埼玉県,0,141,12756479,0.0,0.0,152449.0,28691.0,509207.0,2860.0,693207.0,0.0,0.0,0.0119507114776734,0.0022491315981471,0.0399175195600604,0.0543415624327057,381759.0,2024,0.13,0.01,0.0
111007,埼玉県,さいたま市,24181,1149009492,244440337.0,17679182.0,48400.0,14137763.0,161394328.0,0.0,437700010.0,0.2127400501927272,0.0153864542661236,4.212323774258255e-05,0.0123043047933323,0.140463877038189,0.3809368095281149,139154839.0,2024,11.49,4.38,1.39
112011,埼玉県,川越市,24628,608625759,169913892.0,22373634.0,9744851.0,9675766.0,86684518.0,0.0,298392661.0,0.2769803767046935,0.0367609054811628,0.0160112365536602,0.0180936574523129,0.1424266336384227,0.4902728098302523,136125374.0,2024,6.09,2.98,1.36
112020,埼玉県,熊谷市,1024,59669500,15488734.0,1242822.0,7348.0,6329175.0,5674076.0,0.0,28742155.0,0.2595753944645086,0.0208284299348913,0.0001231449903216,0.1060705217908646,0.0950917302809643,0.4816892214615507,6054552.0,2024,0.6,0.29,0.06
112038,埼玉県,川口市,13009,180185350,37662869.0,17172057.0,167310.0,890372.0,24312249.0,0.0,80204857.0,0.2090229255597084,0.095302181892146,0.0009285438577553,0.0049414228182257,0.134929110496497,0.4451241846243327,21042055.0,2024,1.8,0.8,0.21
112062,埼玉県,行田市,4740,80826100,19271948.0,7384683.0,0.0,1054615.0,12543456.0,0.0,40254702.0,0.2384371879875436,0.0913650788544789,0.0,0.0130479510950052,0.1551906624221631,0.4980408803591909,8235298.0,2024,0.81,0.4,0.08
112071,埼玉県,秩父市,7358,211947272,49900929.0,8591933.0,1355784.0,3790686.0,34923979.0,0.0,98563311.0,0.235440298566334,0.0405380683550387,0.0063967985395914,0.0178850426534388,0.1647767327715357,0.4650369408859388,21339593.0,2024,2.12,0.99,0.21
112089,埼玉県,所沢市,1155,131656373,23135731.0,1189562.0,0.0,1373748.0,13832929.0,0.0,39531970.0,0.175728151040588,0.0090353544829918,0.0,0.0104343448683642,0.1050684344767723,0.3002662848687165,9861869.0,2024,1.32,0.4,0.1
112097,埼玉県,飯能市,5805,127366000,28675968.0,7707240.0,758448.0,628021.0,25235553.0,0.0,63005230.0,0.2251461771587393,0.0605125386680903,0.0059548702165413,0.0049308371150856,0.1981341409795392,0.494678564137996,13811939.0,2024,1.27,0.63,0.14
112101,埼玉県,加須市,32814,618351819,143823134.0,33130796.0,0.0,9106860.0,93800202.0,0.0,279860992.0,0.2325911068436591,0.0535792003548711,0.0,0.014727635174952,0.1516939048577457,0.4525918472312281,94270428.0,2024,6.18,2.8,0.94
112119,埼玉県,本庄市,12585,166999644,46820242.0,13690928.0,0.0,2869676.0,31253861.0,0.0,94634707.0,0.2803613281954062,0.0819817795539731,0.0,0.0171837252539292,0.1871492672164019,0.5666761002197106,16675457.0,2024,1.67,0.95,0.17
112127,埼玉県,東松山市,13434,335343000,96159646.0,13254585.0,1176724.0,38060871.0,14829687.0,0.0,163481513.0,0.2867501215173718,0.0395254560256215,0.0035090161416818,0.1134983315590306,0.0442224438858124,0.4875053691295181,36065983.0,2024,3.35,1.63,0.36
112143,埼玉県,春日部市,3945,111471000,28021673.0,3760966.0,431508.0,1486966.0,19975294.0,0.0,53676407.0,0.2513808344771285,0.0337394120443882,0.0038710337217751,0.0133394874003103,0.1791972261843887,0.4815279938279911,11700088.0,2024,1.11,0.54,0.12
112151,埼玉県,狭山市,5139,136790000,36185735.0,6101759.0,0.0,2183173.0,18137750.0,0.0,62608417.0,0.2645349440748593,0.0446067621902185,0.0,0.0159600336281891,0.1325955844725491,0.4576973243658162,10866640.0,2024,1.37,0.63,0.11
112160,埼玉県,羽生市,21647,328648800,91333672.0,19377504.0,2567500.0,1395339.0,37163052.0,0.0,151837067.0,0.2779066042535375,0.0589611281100067,0.0078122908101292,0.0042456841467244,0.1130783133849872,0.4620040207053852,77069234.0,2024,3.29,1.52,0.77
112178,埼玉県,鴻巣市,3290,75934000,18560625.0,2898085.0,95926.0,371799.0,12347000.0,0.0,34273435.0,0.244431019042853,0.0381658413885742,0.001263281270577,0.0048963441936418,0.162601733083994,0.4513582189796402,7036944.0,2024,0.76,0.34,0.07
112186,埼玉県,深谷市,20865,1017883231,283318544.0,15343702.0,1320000.0,5547851.0,171030266.0,0.0,476560363.0,0.2783409092236042,0.0150741278888403,0.0012968088674603,0.0054503805849612,0.1680254284491695,0.4681876550140357,109884081.0,2024,10.18,4.77,1.1
112194,埼玉県,上尾市,3301,701052000,206852076.0,15201270.0,0.0,12903037.0,40119538.0,0.0,275075921.0,0.295059533386967,0.0216835127779394,0.0,0.0184052495392638,0.0572276207756343,0.3923759164798046,63443209.0,2024,7.01,2.75,0.63
112216,埼玉県,草加市,120885,1707570800,491705635.0,125037113.0,0.0,39734831.0,196365459.0,0.0,852843038.0,0.2879562212003156,0.073225141235725,0.0,0.0232697999989224,0.1149969646939383,0.4994481271289014,308912077.0,2024,17.08,8.53,3.09
112224,埼玉県,越谷市,3221,262819000,52356764.0,3437866.0,0.0,3379628.0,34902788.0,0.0,94077046.0,0.1992122487339195,0.0130807361720423,0.0,0.0128591464087451,0.1328016163214988,0.3579537476362059,29892108.0,2024,2.63,0.94,0.3
112232,埼玉県,蕨市,191,9341000,1223332.0,182166.0,0.0,120.0,1113673.0,0.0,2519291.0,0.1309637083824001,0.0195017664061663,0.0,1.2846590300824325e-05,0.1192241730007493,0.2697024943796167,2034813.0,2024,0.09,0.03,0.02
112241,埼玉県,戸田市,7660,256098600,70642878.0,7413576.0,2399980.0,341423.0,36615093.0,0.0,117412950.0,0.2758424997247154,0.0289481316961514,0.009371312455437,0.0013331701149479,0.1429726402252882,0.45846775421654,32214575.0,2024,2.56,1.17,0.32
112259,埼玉県,入間市,2848,63705700,14610974.0,2712192.0,0.0,566266.0,10223800.0,0.0,28113232.0,0.229351125566472,0.0425737728335141,0.0,0.0088887807527426,0.1604848545734526,0.4412985337261815,24884585.0,2024,0.64,0.28,0.25
112275,埼玉県,朝霞市,171,4321000,810512.0,200431.0,0.0,19113.0,970716.0,0.0,2000772.0,0.1875750983568618,0.0463853274704929,0.0,0.0044232816477667,0.2246507752834992,0.4630344827586207,480404.0,2024,0.04,0.02,0.0
112283,埼玉県,志木市,1249,24460000,5668110.0,1437615.0,0.0,214714.0,3920448.0,0.0,11240887.0,0.2317297628781684,0.0587741210139002,0.0,0.0087781684382665,0.1602799672935404,0.4595620196238757,6484230.0,2024,0.24,0.11,0.06
112291,埼玉県,和光市,601,134169035,2568451.0,752665.0,0.0,238710.0,1489851.0,0.0,5049677.0,0.0191433962389309,0.0056098264402065,0.0,0.0017791735626629,0.0111042834883622,0.0376366797301627,49500.0,2024,1.34,0.05,0.0
112305,埼玉県,新座市,1142,37628610,7819945.0,994677.0,11165.0,297629.0,6995711.0,0.0,16119127.0,0.2078191301778088,0.0264340617418501,0.0002967157171099,0.0079096464100055,0.18591468034562,0.4283742343923945,4337082.0,2024,0.38,0.16,0.04
112313,埼玉県,桶川市,739,22008000,5532357.0,893551.0,15787.0,219504.0,2585280.0,0.0,9246479.0,0.2513793620501636,0.0406011904761904,0.0007173300617957,0.0099738276990185,0.1174700109051254,0.4201417211922937,8876895.0,2024,0.22,0.09,0.09
112321,埼玉県,久喜市,8549,206596456,37859061.0,7357755.0,1098046.0,2135452.0,27500333.0,0.0,75950647.0,0.1832512606121375,0.0356141394797207,0.0053149314429672,0.0103363438141455,0.1331113492092042,0.3676280245581754,27171987.0,2024,2.07,0.76,0.27
112330,埼玉県,北本市,11318,1357676000,400978101.0,9259176.0,24825020.0,16999429.0,168362353.0,0.0,620424079.0,0.2953415255186068,0.0068198716041235,0.0182849369068908,0.0125209762859474,0.1240077551639713,0.45697506547954,134970613.0,2024,13.58,6.2,1.35
112348,埼玉県,八潮市,1860,43810024,7664960.0,1070361.0,31603.0,727725.0,2994847.0,0.0,12489496.0,0.1749590459023715,0.0244318743126002,0.0007213645899851,0.0166109244770101,0.068359857552235,0.2850830668342021,11729164.0,2024,0.44,0.12,0.12
112356,埼玉県,富士見市,479,28141500,7529194.0,521128.0,0.0,378941.0,3712311.0,0.0,12141574.0,0.267547714229874,0.0185181315850256,0.0,0.0134655579837606,0.1319158893449176,0.431447293143578,2561466.0,2024,0.28,0.12,0.03
112372,埼玉県,三郷市,431,107622470,1488730.0,333747.0,0.0,5551.0,913190.0,2068.0,2743286.0,0.0138328919602012,0.0031010903206365,0.0,5.157844825527606e-05,0.0084851239708585,0.025489900018091,726613.0,2024,1.08,0.03,0.01
112381,埼玉県,蓮田市,1022,26410255,5264366.0,1409148.0,37840.0,96811.0,4403177.0,0.0,11211342.0,0.199330373750651,0.0533560921695,0.0014327767755366,0.00366565941904,0.1667222448249742,0.424507146939702,10949479.0,2024,0.26,0.11,0.11
